"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","tiller_number","basal_circumference"
510,"DR14",2014,"dry","26",26076,"RIL_026","null",13.1857425857527,139.977383949364,19.0483845781548,0.0467390406296842,292.885115041871,1.36012777399291,17.9832172771369,12.7854552147055,-12.5529884738002,28.6898336481415,1.05807295427749,0.278097867545025,0.776933875113197,1.35199095093836,2.42210485229418,1.27802409371562,0.115460456336994,412.260203317667,0.748235955791648,1.42275281959521,18.0906756327354
511,"DR14",2014,"dry","26",26077,"RIL_153","null",24.639586268896,218.855432788352,20.7493320671208,0.102033717417884,250.676475275562,1.40397881212109,18.7399819548431,13.4524621326182,-12.4097664433561,36.4595425586009,1.82365045263668,0.48523198215505,1.34464932349531,2.27531745612563,3.87045807023083,1.47220696192421,0.104644211064749,537.102959407096,0.2368997459073,1.33160947677819,18.5589138399997
512,"DR14",2014,"dry","26",26078,"A10","null",6.98031616247675,130.996549282075,13.4018949558557,0.0292088361856957,243.404024868113,1.53921425617557,19.3028718299628,11.7073053087069,-12.7103088817253,23.6827894099423,0.747699359962693,0.181303772081811,0.564689656637395,0.470199635548079,1.30495323827251,0.789101418187919,0.145507473254144,292.184931471045,1.4096231591652,2.28566243984142,15.3042277855405
513,"DR14",2014,"dry","26",26079,"RIL_124","null",10.2254083005671,133.410319708394,18.3606904937943,0.0399305116062046,262.979576524343,1.22568790206867,17.7348080683866,15.1685193379517,-12.7832324076569,26.9424288534376,0.859605504481371,0.201653103913679,0.654276159403532,0.629229860076278,1.56903134711987,0.751388164271901,0.14089566922935,376.082124765086,1.23459169182058,1.68877000265494,15.3952440811519
514,"DR14",2014,"dry","26",26080,"RIL_102","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0795961363928,1.20181037021664,0.341974719312549,0.857336643109389,1.68077941042874,2.88396099282999,1.44276030698518,0.115174206672353,462.785651110785,0.279832431639874,1.47752169669178,18.2688897144177
515,"DR14",2014,"dry","26",26081,"RIL_112","null",18.346070910644,197.512977617409,19.5405152466194,0.0680155773138534,267.852831987575,1.29262665180971,17.4305173901408,13.8598968149232,-12.71030376723,28.770351974318,0.993365069570753,0.284652367080979,0.707674770669054,1.48787718196592,2.49336390471823,1.52004572693134,0.113586643510386,480.848885766136,0.2368997459073,1.12794459481456,17.9263626489802
516,"DR14",2014,"dry","26",26082,"RIL_091","null",14.8185758771649,148.31471491,19.9616948004917,0.0534833984743046,275.42569412136,1.39710218195167,17.5499678262637,11.9275188512198,-12.6516554309103,27.7079005265854,0.798306699008349,0.239109916725843,0.556464568946713,1.1083766032671,1.90376316558119,1.48488165993412,0.126822523148129,355.025554081128,0.616759119532855,1.48420871278841,17.6999489425124
517,"DR14",2014,"dry","26",26083,"RIL_067","null",16.0143386691007,193.08439099245,17.3530955789328,0.0577472553556838,277.059362989601,1.22989778297447,17.7622946790341,16.2267099324035,-12.5440077447956,29.0171446886602,1.05204323964313,0.260131863423222,0.790023203600548,1.35763580573965,2.4146008957369,1.32891884192231,0.107777624812015,486.267856162742,0.135752146970463,1.35106924346495,16.3411254283426
518,"DR14",2014,"dry","26",26084,"RIL_158","null",17.3458310285953,186.522788999315,17.8909271000313,0.0702666312388239,251.665520622018,1.33931518199834,19.8660499227721,14.5084390129115,-12.4350185904084,37.6077500683227,1.27067575912575,0.377576423867353,0.89131773498036,0.929413755471471,2.2468446914853,0.781412625597415,0.177019382445147,398.274098770235,1.29601893828919,1.27227402099346,18.6787141938675
519,"DR14",2014,"dry","26",26085,"A10","null",NA,NA,NA,NA,NA,1.53921425617557,19.3028718299628,11.7073053087069,-12.7103088817253,23.6827894099423,0.747699359962693,0.181303772081811,0.564689656637395,0.470199635548079,1.30495323827251,0.789101418187919,0.145507473254144,292.184931471045,1.4096231591652,2.28566243984142,15.3042277855405
520,"DR14",2014,"dry","26",26086,"RIL_148","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6509104768878,1.07847052377652,0.290476795350248,0.783791210933889,1.47892175006407,2.56150953066492,1.40492980179041,0.11205817432764,422.767035121146,0.290575775475686,1.34189250305933,16.7307107961793
521,"DR14",2014,"dry","26",26087,"RIL_049","null",16.4411253243772,177.659860944414,19.3724047324933,0.0657295994305625,256.872471482202,1.36158863145149,18.8833088007943,13.9908829329867,-12.4782146612029,29.1781813410132,0.878739804225287,0.320654002956785,0.549304536267525,0.641407594369166,1.72118584007619,1.22576913671207,0.207648312687048,317.19597978863,0.725793966712798,1.32580023995495,16.7725234700844
522,"DR14",2014,"dry","26",26088,"RIL_165","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1555361323389,1.95486187259369,0.444375250344664,1.51137793559807,0.985023919500434,2.83771643150836,0.619033621248304,0.143924218235449,574.313222797122,1.33268116368556,1.19596608782292,15.4831026775818
523,"DR14",2014,"dry","26",26089,"RIL_142","null",18.1438927683611,188.684442730174,19.5493942131056,0.071517536133516,255.844115870168,1.41415221747158,18.9876072201009,13.291590959538,-12.5387680842914,29.0976630148367,0.900397515929594,0.297859159723191,0.597723512572363,1.0414701355529,1.94208330349625,1.23858288561555,0.154045185807903,328.240357549336,0.416234005499663,1.29359261982358,16.9536229002102
524,"DR14",2014,"dry","26",26090,"RIL_013","null",17.9285020181863,181.480378178134,20.1784991601156,0.0676588846058067,268.94738357393,1.31524582740394,19.076186456268,15.0070899595392,-12.3796260931184,30.2709640546797,0.985926003881709,0.326715863418618,0.654630316655371,1.52362780170678,2.52020595773755,1.56586640119255,0.13070540205778,343.15542845047,0.139821786729798,1.22001854256426,16.5687109585277
525,"DR14",2014,"dry","26",26091,"RIL_037","null",16.7759321566411,206.798526825466,18.6762369229296,0.0683663128772779,246.989411862007,1.46536290811616,18.552269924938,12.0425665361235,-12.6940038185984,27.5970509344749,1.15679406772038,0.307290081908242,0.842166789990493,1.38610457366792,2.59374633409923,1.22913965451669,0.119275086401512,494.834990313568,0.632690628064936,1.19596608782292,15.8935469862457
526,"DR14",2014,"dry","26",26092,"RIL_143","null",15.2746784252818,172.669393679515,20.7585406570012,0.055666007282525,277.514556754505,1.45587173637842,18.9823518041496,12.0821819482987,-12.8297495206481,27.7884188527619,1.2298614920661,0.3305069435153,0.897311659184518,1.72787633943011,3.00395713789041,1.465065186608,0.109826772447261,409.318476530938,0.71936720365687,1.65958083843378,18.6932611551374
527,"DR14",2014,"dry","26",26093,"RIL_048","null",12.6738328576825,150.69776272693,17.0455832520723,0.0541964195366794,241.233426257331,1.34529116461189,21.8537759421499,16.8179603374399,-12.2357039480042,36.6509104768878,0.940753043423992,0.343750058275498,0.590186691914641,1.20307868486688,2.16904075628865,1.27649829208334,0.166262058588127,292.526762173608,0.236899745907303,2.55189821095235,19.4260859941778
528,"DR14",2014,"dry","26",26094,"RIL_171","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0241713403375,0.770139001548785,0.269563065109728,0.494512612860988,1.3171447964058,2.06883761477413,1.90105397936672,0.122912703687856,256.45190210477,0.481520874404445,1.67208155109082,17.2386356604596
529,"DR14",2014,"dry","26",26095,"A10","null",6.98031616247675,130.996549282075,13.4018949558557,0.0292088361856957,243.404024868113,1.53921425617557,19.3028718299628,11.7073053087069,-12.7103088817253,23.6827894099423,0.747699359962693,0.181303772081811,0.564689656637395,0.470199635548079,1.30495323827251,0.789101418187919,0.145507473254144,292.184931471045,1.4096231591652,2.28566243984142,15.3042277855405
530,"DR14",2014,"dry","26",26096,"RIL_125","null",25.2806930597485,227.657053096331,19.8032100000684,0.0918912400138176,283.313492450038,1.20584219224284,17.7159147504811,16.4906335322531,-12.3247065796007,37.6077500683227,1.59576351162234,0.587844311130776,1.01346226422785,2.05347658496117,3.53834745668708,1.46238956800895,0.151187957547628,377.320746570023,0.139821786729798,1.61970191819204,22.4711857872602
531,"DR14",2014,"dry","26",26097,"RIL_138","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1555361323389,1.06346786948599,0.338846680988293,0.719270101827035,1.0239323812622,2.16434239302958,0.949528028342102,0.171791417795694,301.868034952523,0.413302104638861,1.93001513302109,20.0008339303869
532,"DR14",2014,"dry","26",26098,"RIL_121","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.943653014161,1.42176757727258,0.465367332529873,0.955783021053083,2.07707790985437,3.48602383509901,1.55186366433094,0.128672398951738,391.410069601201,0.934101624572234,1.8009537145096,19.9172805819834
533,"DR14",2014,"dry","26",26099,"RIL_068","null",16.3052409243227,170.423693823777,21.0012437205022,0.0689817052598923,241.855205909649,1.243375070625,19.8893293087552,18.4336593794986,-12.4602707374608,39.1637869447397,2.0165013252499,0.657472709856927,1.37006708904065,1.40645407287192,3.45692548574722,0.782674022429436,0.186536128593869,408.853993354085,1.44294091263159,2.1191085981413,21.3982403314542
534,"DR14",2014,"dry","26",26100,"RIL_078","null",18.5567229971809,186.732211805147,19.4167361532353,0.0683248837348424,271.869808758799,1.3047155640357,17.9801470948033,13.9654408246063,-12.4304244831947,29.7522850958741,1.16050969263179,0.4060457673572,0.749285238030231,1.73477522484931,2.89243799334347,1.65705219476728,0.142223037026888,370.637349747544,0.2368997459073,1.76409198266139,19.295212989628
535,"DR14",2014,"dry","26",26101,"RIL_168","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9519038265618,1.84693005752725,0.636635428375314,1.21772717380656,1.60257713819315,3.24163938914078,1.02886601696636,0.177199999842112,395.64202743474,1.03182911672478,1.97249805680962,20.645841577111
536,"DR14",2014,"dry","26",26102,"RIL_141","null",18.8832429931648,203.241185125961,20.5703241110442,0.0723888196339101,263.341490078121,1.43857409495931,18.5674844946271,11.881034323443,-12.8231042187922,27.9243619749936,1.47566396340857,0.338130900082475,1.13245381074166,1.69555790639029,3.15063145341971,1.28618985471181,0.10211236801895,535.503072909049,0.568143971034438,1.22001854256426,17.2333386427248
537,"DR14",2014,"dry","26",26103,"A10","null",6.98031616247675,130.996549282075,13.4018949558557,0.0292088361856957,243.404024868113,1.53921425617557,19.3028718299628,11.7073053087069,-12.7103088817253,23.6827894099423,0.747699359962693,0.181303772081811,0.564689656637395,0.470199635548079,1.30495323827251,0.789101418187919,0.145507473254144,292.184931471045,1.4096231591652,2.28566243984142,15.3042277855405
538,"DR14",2014,"dry","26",26104,"RIL_005","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8159607043301,0.879241943974662,0.361184831898956,0.50908725767035,1.31771672373657,2.21837954631497,1.49839241063619,0.170780760971045,250.929713224423,0.139821786729798,2.29462409340506,19.4496451660906
539,"DR14",2014,"dry","26",26105,"RIL_047","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0615292579488,1.73207631019302,0.640429163274803,1.09839591941698,2.60587121379366,4.16671870391503,1.77009718277589,0.133329440906718,454.683000136812,0.604831013513309,1.90419739147424,21.3782107637544
540,"DR14",2014,"wet","15",15001,"RIL_161","null",23.2738808540101,203.107676068264,25.3205441373476,0.0899127212799863,255.96759840048,1.47602566232715,21.6603394534696,13.4287346080842,-12.1979173962522,38.7482747728106,1.56699230739941,0.636277965452035,0.94072836286118,1.34630741882287,2.91714878943261,0.868684873492378,0.219598188714258,425.373766957935,0.161696577273928,1.72848138811157,23.0309641037352
541,"DR14",2014,"wet","15",15002,"RIL_035","null",21.268056889835,199.2828998941,22.6613710611207,0.0871086226401707,246.50738831328,1.15837806532462,21.7367623795798,21.0168319960805,-11.9321053220168,39.1561041395058,1.12162435479268,0.415217613800638,0.706430606725782,0.707575451447802,1.86082789979394,0.554257117522527,0.239338716100876,423.361006524913,0.0646186180964239,1.38318773813931,16.9659018258757
542,"DR14",2014,"wet","15",15003,"RIL_058","null",NA,NA,NA,NA,NA,1.2252246926912,21.6603394534696,17.218494063131,-11.9586865294403,38.4763885283472,1.47063589043165,0.564843183164226,0.912817661546792,1.25213387111542,2.7237132301032,0.830758577801992,0.210198791280319,412.006973312975,0.161696577273928,1.81924707405581,21.9051838177444
543,"DR14",2014,"wet","15",15004,"RIL_190","null",19.7400009482593,170.405404347448,24.3475094983958,0.0671348152932858,294.87329578047,1.30669705465709,19.4116132345127,13.9180296758411,-12.1723357801835,29.336772923945,0.917198881132728,0.309302550192235,0.606268442994379,0.973229017171764,1.94006584511566,1.06651529512235,0.173323590450276,372.887167973665,0.161696577273925,2.32779621975005,21.5879250740255
544,"DR14",2014,"wet","15",15005,"B100","null",NA,NA,NA,NA,NA,1.30272389116963,21.6694611473862,18.9378937721233,-11.8063127441696,39.0193947126091,2.02020386144883,0.78466605242179,1.2307048033117,1.80227336669638,3.88187221990734,0.898025150312339,0.208587623382706,489.566292432968,0.042666277179411,1.41019927495563,24.1485212326243
545,"DR14",2014,"wet","15",15006,"RIL_194","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5847897990107,1.61269785669999,0.513750368367474,1.10287309621791,1.43329457180161,3.03773635295023,0.899055497598438,0.172533760961744,535.9207630487,0.0646186180964239,2.23866343521601,21.8974611967737
546,"DR14",2014,"wet","15",15007,"RIL_207","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7265354121962,1.62071446113717,0.528748412466345,1.09682245784512,2.06323181676189,3.7381355460197,1.46455861761349,0.142837334816606,494.47854182513,0.0646186180964239,1.85810248749461,22.7591559205151
547,"DR14",2014,"wet","15",15008,"RIL_183","null",21.9068447275452,202.441440730617,24.9343319460758,0.095966552944733,239.134756144174,1.30147673532658,22.1232440320874,17.3595496275187,-12.5514474549854,38.7482747728106,1.72522263078706,0.671817584803108,1.0639813845285,1.36627059255039,3.07089252822768,0.777959799416055,0.215416347682195,454.223333164634,0.0646186180964239,2.32446436053377,22.3017117636989
548,"DR14",2014,"wet","15",15009,"RIL_170","null",20.2570684818605,207.309964221047,24.3993115853148,0.0763888848884393,270.151053687681,1.10389843296855,20.9228165374263,21.3423018276348,-11.9960930861361,43.4111476662488,2.06690228995652,0.654474976204882,1.41657388813176,1.02104846135752,3.03044184346612,0.412485613263279,0.214884680797156,717.003865844777,0.0584420216797979,1.26635487187022,20.7469688315168
549,"DR14",2014,"wet","15",15010,"RIL_101","null",NA,NA,NA,NA,NA,1.09139675452585,18.2507415348476,19.9573883198971,-12.0317848498551,38.7482747728106,1.86868626992086,0.5852366136215,1.23859585701129,1.34195512494093,3.1795875598568,0.69897729764599,0.184128691030538,559.970669761261,0.186929182344997,1.27145613202146,20.6171248140055
550,"DR14",2014,"wet","15",15011,"RIL_034","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5421941455866,1.22471422850173,0.454381522349107,0.770286577224833,1.14300867612188,2.45953937618147,1.02022164150591,0.196262530708358,478.066802909701,0.0646186180964239,1.49585489926482,21.2488280728391
551,"DR14",2014,"wet","15",15012,"RIL_020","null",25.4007580836771,222.743826454301,24.1040762412744,0.107057491895908,236.811092828914,1.27841631134982,21.1369457186498,18.952224141062,-12.030917339794,37.5195489369123,1.76036231435052,0.505038365859317,1.24934114787643,1.26924076016766,3.00212594951534,0.689534455021273,0.171055991774383,641.255225710354,0.0646186180964239,1.27145613202146,21.5952332728075
552,"DR14",2014,"wet","15",15013,"RIL_059","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7482747728106,1.34414875491815,0.49735940604324,0.848469093243026,0.928133231585241,2.29451782552636,0.650860976150736,0.227524771553002,441.372631938393,0.0646186180964239,1.46411637417534,22.3473451740721
553,"DR14",2014,"wet","15",15014,"B100","null",NA,NA,NA,NA,NA,1.30272389116963,21.6694611473862,18.9378937721233,-11.8063127441696,39.0193947126091,2.02020386144883,0.78466605242179,1.2307048033117,1.80227336669638,3.88187221990734,0.898025150312339,0.208587623382706,489.566292432968,0.042666277179411,1.41019927495563,24.1485212326243
554,"DR14",2014,"wet","15",15015,"RIL_010","null",NA,NA,NA,NA,NA,1.23904239770217,22.5367030598534,18.7623596715062,-12.2189586473796,38.4763885283472,1.64258561171974,0.460104790208683,1.17639603276953,1.04149973572234,2.6663454361885,0.571943487000274,0.177317066917226,653.125351341014,0.0646186180964239,1.35258066434677,20.5888164373553
555,"DR14",2014,"wet","15",15016,"RIL_134","null",21.2106185597312,198.617580662725,25.6776058027508,0.102702150462957,210.924499020822,1.12192587734147,23.1081875575293,23.3373765259166,-11.9001413460967,38.4763885283472,1.82363052988776,0.531389797039859,1.29080232119964,1.32476981372459,3.10698427847283,0.689706632814782,0.171984251934013,629.952801740288,0.25877453645143,1.27145613202146,18.5456540282568
556,"DR14",2014,"wet","15",15017,"RIL_104","null",22.8409126721763,220.044606618706,24.264488844249,0.0896142460728199,256.530706718457,1.04987820058988,20.1560380941502,22.1109748038993,-11.8337548545497,44.579210970279,1.61061019373222,0.604147773193988,1.00936681884405,0.903052421560689,2.49900681549946,0.478061501923006,0.245736643536725,497.007394676885,0.0646186180964239,1.30451786947241,22.1025973777905
557,"DR14",2014,"wet","15",15018,"RIL_092","null",17.668895146776,183.261805211511,25.7472815793346,0.0656482041092912,274.239885085867,1.17913319329129,19.3926882513074,17.3725283960491,-12.0770717765241,31.8998364520393,1.15802056237261,0.412778213527621,0.746308952145784,1.10146333611469,2.29407079896587,0.949981130546416,0.188954691730124,487.459684930482,0.161696577273928,1.54124933181615,21.2218146709078
558,"DR14",2014,"wet","15",15019,"B100","null",NA,NA,NA,NA,NA,1.30272389116963,21.6694611473862,18.9378937721233,-11.8063127441696,39.0193947126091,2.02020386144883,0.78466605242179,1.2307048033117,1.80227336669638,3.88187221990734,0.898025150312339,0.208587623382706,489.566292432968,0.042666277179411,1.41019927495563,24.1485212326243
559,"DR14",2014,"wet","15",15020,"RIL_098","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3187060455011,1.32575925317514,0.346285504149183,0.97079272366468,1.37744266440808,2.72985004342157,1.07229824084104,0.136352369973361,558.474001746959,0.0646186180964239,1.27145613202146,18.8849847844828
560,"DR14",2014,"wet","15",15021,"RIL_008","null",NA,NA,NA,NA,NA,1.33718455525708,20.4347192702779,17.4284127666851,-12.0982378684139,38.4763885283472,2.23011981223498,0.616149946093225,1.60479599520586,1.44240423530775,3.58928515401453,0.602120765887231,0.16980584535299,668.917779353981,0.506260186539498,2.12892629732186,21.6426410164705
561,"DR14",2014,"wet","15",15022,"B100","null",NA,NA,NA,NA,NA,1.30272389116963,21.6694611473862,18.9378937721233,-11.8063127441696,39.0193947126091,2.02020386144883,0.78466605242179,1.2307048033117,1.80227336669638,3.88187221990734,0.898025150312339,0.208587623382706,489.566292432968,0.042666277179411,1.41019927495563,24.1485212326243
562,"DR14",2014,"wet","15",15023,"RIL_191","null",16.6820278184471,169.567714282031,22.0322903143665,0.0589882794599615,285.276329048772,1.29391550572226,19.8043312677592,14.9541716163908,-12.0996445152762,32.3379970846685,1.14420999486614,0.424184528603361,0.719964404093844,1.27475037393957,2.46800481420658,1.17036743373606,0.178855304535875,397.556385588693,0.0646186180964239,2.96056906671707,23.1025571822446
563,"DR14",2014,"wet","15",15024,"RIL_174","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1729468572262,1.18879137410805,0.40917247237868,0.778834765095519,1.11495679443059,2.33037603883779,0.920705255760319,0.183530865658648,428.831586163391,0.161696577273928,2.85657384797435,22.8937446278098
564,"DR14",2014,"wet","15",15025,"RIL_086","null",NA,NA,NA,NA,NA,1.16225578765193,20.0512611698016,18.0089389680673,-11.7486949907943,38.4763885283472,1.3691455004473,0.463663128927037,0.90959509954502,1.21199905728989,2.59025257172932,0.868812375926856,0.184166209420645,449.991375331087,0.0646186180964239,2.20516144034118,25.1043214454785
565,"DR14",2014,"wet","15",15026,"RIL_082","null",15.7664389427428,165.008974257612,21.5971453333357,0.0623515466649637,259.778632549607,1.13499833864742,19.0477942569547,18.7006645541883,-11.9483709517054,34.8205422865863,1.13136155297537,0.394845044833522,0.735555647890099,1.21519076760646,2.39096739550602,1.11375930354036,0.174550758645231,399.362709054229,0.0646186180964239,1.30451786947241,21.7055327967421
566,"DR14",2014,"wet","15",15027,"RIL_208","null",18.1362267704273,205.533229653234,20.1671661115761,0.0735687356162587,250.574721282571,1.22156341537385,18.9011009139299,15.6649773914993,-12.1226706524606,29.3921977200003,0.895913055367923,0.248792821098046,0.627013840637637,0.830604279166941,1.78196377224572,0.91546930087279,0.16410792497048,394.9243142532,0.46695047216514,1.30451786947241,20.328974642593
567,"DR14",2014,"wet","15",15028,"RIL_140","null",20.9328204789152,201.781270942316,22.3031607008289,0.0973062948254365,223.521134477838,1.2849854469331,21.5846866080513,16.7891029698131,-12.1620327662304,38.4763885283472,1.60198023748698,0.444441083354458,1.15503675330959,1.38951064759294,2.9847419124975,0.86843479399201,0.154575019436921,553.810554170078,0.184742601335316,1.35569993325451,17.6365660449318
568,"DR14",2014,"wet","15",15029,"RIL_211","null",NA,NA,NA,NA,NA,1.25591960587855,19.2794786341683,15.725262450403,-12.1893692192393,33.5416293904456,1.1788718991976,0.339802631738853,0.834065049226497,0.983929485772343,2.19641287882244,0.81533312275333,0.16560232014186,561.106073082453,0.327697552419923,1.82393595482606,20.856452389544
569,"DR14",2014,"wet","15",15030,"RIL_197","null",15.3457700673611,156.891106782987,23.9053675929772,0.0479392842162247,315.299217526681,1.01078538956484,16.7838370127819,19.2522633397294,-11.8855882090256,38.4763885283472,1.31058921615784,0.495102104402568,0.805319958674718,1.16194277861084,2.49702635192683,0.891175208918623,0.209221758768357,386.099133893013,0.33244934666498,2.23960901432236,22.9943458750217
570,"DR14",2014,"wet","15",15031,"RIL_002","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3741308415563,1.25931528971947,0.39424499863228,0.861689711831742,0.878571273807168,2.14577517334818,0.619076262759932,0.192391770152522,516.102814169687,0.941412899849689,1.72981025113244,19.5714427598625
571,"DR14",2014,"wet","15",15032,"RIL_016","null",NA,NA,NA,NA,NA,1.2304673698788,20.0989954972272,16.4462088585708,-11.641041100729,38.7482747728106,1.40500842171119,0.565995707263371,0.843089806652207,1.38811657613534,2.81341381858327,1.02082777425373,0.203524963233276,430.792737354543,0.161696577273928,2.18169880333821,23.2577767158512
572,"DR14",2014,"wet","15",15033,"RIL_215","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9619468068529,1.90056731899851,0.66881230022016,1.23962775532185,0.91864345533083,2.78017097898523,0.392851842416668,0.24006627462441,543.094447668974,0.0646186180964239,1.34813218933167,24.294694136882
573,"DR14",2014,"wet","15",15034,"RIL_052","null",20.5547352568919,187.122058203683,28.8778141484881,0.0673224225066461,316.053068724193,1.10312678823174,18.6615601798914,18.5052335541665,-11.881601027912,36.9454451820514,1.22592272069787,0.427253464337277,0.798780885751711,1.03289786467841,2.27747937307642,0.805578152274133,0.195847407013547,446.739993093129,0.0646186180964239,1.62481123524029,23.0142910045232
574,"DR14",2014,"wet","15",15035,"RIL_114","null",NA,NA,NA,NA,NA,1.0766073968046,19.1099972440095,19.3603685300117,-11.7991992848991,39.5942647721349,1.42842883986388,0.476594920957483,0.953519893410218,1.10189565521863,2.52765501421773,0.721251499471393,0.193774825870259,500.310386156721,0.0646186180964239,1.46660184862988,22.8288139908285
575,"DR14",2014,"wet","15",15036,"B100","null",NA,NA,NA,NA,NA,1.30272389116963,21.6694611473862,18.9378937721233,-11.8063127441696,39.0193947126091,2.02020386144883,0.78466605242179,1.2307048033117,1.80227336669638,3.88187221990734,0.898025150312339,0.208587623382706,489.566292432968,0.042666277179411,1.41019927495563,24.1485212326243
576,"DR14",2014,"wet","15",15037,"RIL_118","null",30.981652333381,245.153676414586,24.9913593385126,0.123474745718375,260.482150901108,1.31293822351283,20.3421105717385,15.4022139473912,-11.6953476829601,46.1101543165748,2.26996090622903,1.0184000215618,1.28180287249019,1.67212972406741,3.86951130118652,0.744481137036322,0.251360756404391,419.851578077582,0.186929182344997,1.67668952431268,24.8235759659568
577,"DR14",2014,"wet","15",15038,"RIL_172","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8484252310734,1.41519603907064,0.387593051545951,1.02401253193728,1.60337539735328,3.05547425443077,1.23045413517692,0.133668939738398,487.717731139842,0.186929182344997,1.41077699897328,21.3361675840978
578,"DR14",2014,"wet","15",15039,"RIL_019","null",20.3510166863279,202.331032914919,23.9852393303061,0.0846456108765963,248.788990098545,1.17020173269631,19.4013747795622,17.7361702564735,-12.3746516247645,29.3921977200003,1.09562821230287,0.304256545557329,0.785323995697395,0.972729577301214,2.09853098904232,0.853019824273911,0.157319789968037,457.526324644468,0.355852495628931,2.12680291817262,19.862939499723
579,"DR14",2014,"wet","15",15040,"RIL_070","null",21.3238510562074,198.391992538343,25.0747509346152,0.0726546610215327,290.496978053683,1.11915095873243,17.5295271529997,16.5034493721878,-12.0169003359591,29.0648866794816,1.14651993651329,0.430496189926632,0.715027356428971,1.38791021003194,2.59970254886009,1.33247701585821,0.173183654237637,371.338890717491,0.0646186180964239,2.25944386315554,23.2783652315882
580,"DR14",2014,"wet","15",15041,"RIL_045","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.117522061171,1.00781007792897,0.330801638562741,0.674309731798752,1.08865010025589,2.14555971671983,1.10059461102453,0.165914681675885,398.278914974907,0.0646186180964239,1.99468298200443,23.3791556804929
581,"DR14",2014,"wet","15",15042,"RIL_105","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7568666781303,1.01761642096851,0.39938661837958,0.61834848897211,1.13800832577594,2.23165775583374,1.22056609949638,0.1868610367615,347.34059324681,0.25877453645143,2.54509436957415,22.0637851485482
582,"DR14",2014,"wet","15",15043,"RIL_144","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6956393911212,1.36483850597718,0.411119881838104,0.945174617311083,1.34130183245113,2.72468990609588,0.995405003089689,0.156469634799693,452.107354247863,0.315798231795225,1.69849672854983,19.6542091194779
583,"DR14",2014,"wet","15",15044,"A10","null",8.40373565844823,141.860459427784,15.9021345980529,0.0369264677011215,231.117247525165,1.44443164647016,20.3928519829515,13.8311142048049,-12.2977553479801,24.3253185549283,0.862919903011243,0.217133763037175,0.648686626653327,0.349622349513561,1.24411751490542,0.424644113749241,0.185905058682181,352.828801693457,1.24461980906004,2.86282065450154,17.5681860265902
584,"DR14",2014,"wet","15",15045,"RIL_219","null",16.3966367658195,178.257745429617,21.652415615776,0.0629135428457177,262.531915015936,1.17882073250978,17.5553365808753,14.7588953206572,-12.2284857847893,28.2743214762125,0.92114098562383,0.263785247311116,0.649319086932881,1.09960380029266,2.0825786710324,1.2457309589772,0.139474930718915,427.954229051563,0.406317705771071,2.16329527974856,18.6485068128676
585,"DR14",2014,"wet","15",15046,"RIL_150","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3520503880231,1.02668511714012,0.397455629485902,0.62915325043691,1.25236500382286,2.34530000265995,1.31515753226471,0.178648181795731,381.918785301342,0.0646186180964239,1.63863378280299,19.5897492696952
586,"DR14",2014,"wet","15",15047,"RIL_152","null",15.3883086567556,172.46474836899,21.0261392544051,0.0635983309293272,246.894681228656,1.27474401668285,20.1471655234322,15.5746353851828,-12.0849472647022,28.2743214762125,1.14732729165697,0.270373335005091,0.864826612692807,0.49893811841815,1.68779566747863,0.338062076738242,0.177004796503356,511.664419368659,0.766716448967511,1.44746150390207,17.6665981238616
