"year","experiment","genotype","treatment","subplot_id","trait","data"
2013,"drought","RIL_059","dry",26020,"reproductive_vegetative_mass_ratio",1.19230769230769
2013,"drought","RIL_059","wet",15018,"reproductive_vegetative_mass_ratio",0.94054054054054
2013,"drought","RIL_059","wet",22020,"reproductive_vegetative_mass_ratio",0.849624060150376
2013,"drought","RIL_059","wet",24034,"reproductive_vegetative_mass_ratio",1.84684684684685
2013,"drought","RIL_060","dry",18038,"reproductive_vegetative_mass_ratio",2.06306306306306
2013,"drought","RIL_060","dry",19014,"reproductive_vegetative_mass_ratio",1.73122529644269
2013,"drought","RIL_060","dry",26014,"reproductive_vegetative_mass_ratio",1.38125
2013,"drought","RIL_060","wet",16041,"reproductive_vegetative_mass_ratio",2.02032520325203
2013,"drought","RIL_060","wet",22014,"reproductive_vegetative_mass_ratio",2.04692082111437
2013,"drought","RIL_060","wet",23014,"reproductive_vegetative_mass_ratio",2.27642276422764
2013,"drought","RIL_061","dry",18083,"reproductive_vegetative_mass_ratio",1.41666666666667
2013,"drought","RIL_061","dry",19086,"reproductive_vegetative_mass_ratio",1.37962962962963
2013,"drought","RIL_061","dry",26062,"reproductive_vegetative_mass_ratio",1.37931034482759
2013,"drought","RIL_061","wet",16054,"reproductive_vegetative_mass_ratio",1.23926380368098
2013,"drought","RIL_061","wet",22062,"reproductive_vegetative_mass_ratio",1.17808219178082
2013,"drought","RIL_061","wet",23086,"reproductive_vegetative_mass_ratio",1.80472103004292
2013,"drought","RIL_062","dry",17017,"reproductive_vegetative_mass_ratio",1.58771929824561
2013,"drought","RIL_062","dry",20016,"reproductive_vegetative_mass_ratio",1.24770642201835
2013,"drought","RIL_062","wet",15010,"reproductive_vegetative_mass_ratio",1.45643153526971
2013,"drought","RIL_062","wet",21015,"reproductive_vegetative_mass_ratio",1.7487684729064
2013,"drought","RIL_062","wet",24015,"reproductive_vegetative_mass_ratio",1.76363636363636
2013,"drought","RIL_063","dry",17077,"reproductive_vegetative_mass_ratio",1.29714285714286
2013,"drought","RIL_063","dry",25072,"reproductive_vegetative_mass_ratio",1.92307692307692
2013,"drought","RIL_063","wet",15073,"reproductive_vegetative_mass_ratio",1.01212121212121
2013,"drought","RIL_063","wet",21072,"reproductive_vegetative_mass_ratio",1.37026239067055
2013,"drought","RIL_063","wet",23046,"reproductive_vegetative_mass_ratio",1.36538461538462
2013,"drought","RIL_064","dry",17039,"reproductive_vegetative_mass_ratio",1.72881355932203
2013,"drought","RIL_064","dry",19043,"reproductive_vegetative_mass_ratio",0.675531914893617
2013,"drought","RIL_064","dry",26001,"reproductive_vegetative_mass_ratio",1.73846153846154
2013,"drought","RIL_064","wet",15036,"reproductive_vegetative_mass_ratio",1.15950920245399
2013,"drought","RIL_064","wet",22001,"reproductive_vegetative_mass_ratio",2.29411764705882
2013,"drought","RIL_064","wet",23043,"reproductive_vegetative_mass_ratio",2.32530120481928
2013,"drought","RIL_065","dry",20037,"reproductive_vegetative_mass_ratio",1.11
2013,"drought","RIL_065","dry",25010,"reproductive_vegetative_mass_ratio",0.526315789473684
2013,"drought","RIL_065","wet",15021,"reproductive_vegetative_mass_ratio",0.628099173553719
2013,"drought","RIL_065","wet",21010,"reproductive_vegetative_mass_ratio",0.716814159292035
2013,"drought","RIL_065","wet",24036,"reproductive_vegetative_mass_ratio",1.33884297520661
2013,"drought","RIL_066","dry",18040,"reproductive_vegetative_mass_ratio",1.52830188679245
2013,"drought","RIL_066","dry",20044,"reproductive_vegetative_mass_ratio",0.915032679738562
2013,"drought","RIL_066","dry",26034,"reproductive_vegetative_mass_ratio",1.17699115044248
2013,"drought","RIL_066","wet",15016,"reproductive_vegetative_mass_ratio",1.36893203883495
2013,"drought","RIL_066","wet",24043,"reproductive_vegetative_mass_ratio",1.23423423423423
2013,"drought","RIL_067","dry",17068,"reproductive_vegetative_mass_ratio",1.25581395348837
2013,"drought","RIL_067","dry",20095,"reproductive_vegetative_mass_ratio",1.07421875
2013,"drought","RIL_067","dry",26083,"reproductive_vegetative_mass_ratio",0.813953488372093
2013,"drought","RIL_067","wet",15063,"reproductive_vegetative_mass_ratio",0.452380952380952
2013,"drought","RIL_067","wet",22084,"reproductive_vegetative_mass_ratio",0.307086614173228
2013,"drought","RIL_067","wet",24093,"reproductive_vegetative_mass_ratio",1.83582089552239
2013,"drought","RIL_069","dry",17033,"reproductive_vegetative_mass_ratio",1.12903225806452
2013,"drought","RIL_069","dry",20033,"reproductive_vegetative_mass_ratio",0.952380952380952
2013,"drought","RIL_069","dry",25039,"reproductive_vegetative_mass_ratio",1.80612244897959
2013,"drought","RIL_069","wet",15002,"reproductive_vegetative_mass_ratio",1.36363636363636
2013,"drought","RIL_069","wet",21036,"reproductive_vegetative_mass_ratio",1.40677966101695
2013,"drought","RIL_069","wet",24032,"reproductive_vegetative_mass_ratio",1.81481481481481
2013,"drought","RIL_070","dry",17071,"reproductive_vegetative_mass_ratio",1.57657657657658
2013,"drought","RIL_070","dry",25051,"reproductive_vegetative_mass_ratio",2.25490196078431
2013,"drought","RIL_070","wet",15065,"reproductive_vegetative_mass_ratio",1.93103448275862
2013,"drought","RIL_070","wet",21052,"reproductive_vegetative_mass_ratio",0.933333333333333
2013,"drought","RIL_070","wet",23076,"reproductive_vegetative_mass_ratio",1.47435897435897
2013,"drought","RIL_071","dry",19067,"reproductive_vegetative_mass_ratio",0.587234042553191
2013,"drought","RIL_071","dry",25046,"reproductive_vegetative_mass_ratio",1.92696629213483
2013,"drought","RIL_071","wet",15079,"reproductive_vegetative_mass_ratio",2.146
2013,"drought","RIL_071","wet",21047,"reproductive_vegetative_mass_ratio",2.16326530612245
2013,"drought","RIL_071","wet",23067,"reproductive_vegetative_mass_ratio",1.88983050847458
2013,"drought","RIL_072","dry",17029,"reproductive_vegetative_mass_ratio",0.978723404255319
2013,"drought","RIL_072","dry",19028,"reproductive_vegetative_mass_ratio",0.622377622377622
2013,"drought","RIL_072","dry",26018,"reproductive_vegetative_mass_ratio",0.408602150537634
2013,"drought","RIL_072","wet",16005,"reproductive_vegetative_mass_ratio",0.618181818181818
2013,"drought","RIL_072","wet",22018,"reproductive_vegetative_mass_ratio",0.759036144578313
2013,"drought","RIL_072","wet",23028,"reproductive_vegetative_mass_ratio",NA
2013,"drought","RIL_074","dry",20093,"reproductive_vegetative_mass_ratio",2.33507853403141
2013,"drought","RIL_074","dry",26086,"reproductive_vegetative_mass_ratio",2.02702702702703
2013,"drought","RIL_074","wet",16063,"reproductive_vegetative_mass_ratio",1.58050847457627
2013,"drought","RIL_074","wet",22087,"reproductive_vegetative_mass_ratio",1.70967741935484
2013,"drought","RIL_074","wet",24092,"reproductive_vegetative_mass_ratio",2.25274725274725
2013,"drought","RIL_075","dry",17072,"reproductive_vegetative_mass_ratio",1.65116279069767
2013,"drought","RIL_075","dry",20075,"reproductive_vegetative_mass_ratio",0.936170212765957
2013,"drought","RIL_075","dry",26058,"reproductive_vegetative_mass_ratio",2.14285714285714
2013,"drought","RIL_075","wet",15047,"reproductive_vegetative_mass_ratio",1
2013,"drought","RIL_075","wet",22058,"reproductive_vegetative_mass_ratio",NA
2013,"drought","RIL_075","wet",24065,"reproductive_vegetative_mass_ratio",2.2
2013,"drought","RIL_076","dry",18064,"reproductive_vegetative_mass_ratio",0.552941176470588
2013,"drought","RIL_076","dry",19061,"reproductive_vegetative_mass_ratio",0.234782608695652
2013,"drought","RIL_076","dry",25045,"reproductive_vegetative_mass_ratio",0.491803278688525
2013,"drought","RIL_076","wet",15077,"reproductive_vegetative_mass_ratio",0.337349397590361
2013,"drought","RIL_076","wet",21045,"reproductive_vegetative_mass_ratio",0.56
2013,"drought","RIL_076","wet",23061,"reproductive_vegetative_mass_ratio",0.434782608695652
2013,"drought","RIL_077","dry",18062,"reproductive_vegetative_mass_ratio",2.03529411764706
2013,"drought","RIL_077","dry",19069,"reproductive_vegetative_mass_ratio",1.2
2013,"drought","RIL_077","dry",25073,"reproductive_vegetative_mass_ratio",1.67924528301887
2013,"drought","RIL_077","wet",15078,"reproductive_vegetative_mass_ratio",1.41573033707865
2013,"drought","RIL_077","wet",21073,"reproductive_vegetative_mass_ratio",1.6036036036036
2013,"drought","RIL_077","wet",23069,"reproductive_vegetative_mass_ratio",1.95588235294118
2013,"drought","RIL_078","dry",20086,"reproductive_vegetative_mass_ratio",1.68932038834951
2013,"drought","RIL_078","dry",25050,"reproductive_vegetative_mass_ratio",1.4954128440367
2013,"drought","RIL_078","wet",16052,"reproductive_vegetative_mass_ratio",2.15
2013,"drought","RIL_078","wet",24085,"reproductive_vegetative_mass_ratio",2.61290322580645
2013,"drought","RIL_081","dry",17037,"reproductive_vegetative_mass_ratio",1.04761904761905
2013,"drought","RIL_081","dry",19016,"reproductive_vegetative_mass_ratio",0.659420289855073
2013,"drought","RIL_081","dry",25030,"reproductive_vegetative_mass_ratio",1.7710843373494
2013,"drought","RIL_081","wet",16043,"reproductive_vegetative_mass_ratio",1.47058823529412
2013,"drought","RIL_081","wet",21030,"reproductive_vegetative_mass_ratio",1.15714285714286
2013,"drought","RIL_081","wet",23016,"reproductive_vegetative_mass_ratio",1.35802469135802
2013,"drought","RIL_082","dry",18026,"reproductive_vegetative_mass_ratio",1.7375
2013,"drought","RIL_082","dry",20027,"reproductive_vegetative_mass_ratio",1.16504854368932
2013,"drought","RIL_082","dry",26038,"reproductive_vegetative_mass_ratio",0.339622641509434
2013,"drought","RIL_082","wet",16020,"reproductive_vegetative_mass_ratio",1.39873417721519
2013,"drought","RIL_082","wet",22038,"reproductive_vegetative_mass_ratio",1.66176470588235
2013,"drought","RIL_082","wet",24026,"reproductive_vegetative_mass_ratio",1.70588235294118
2013,"drought","RIL_084","dry",18024,"reproductive_vegetative_mass_ratio",1.53398058252427
2013,"drought","RIL_084","dry",20013,"reproductive_vegetative_mass_ratio",1.61261261261261
2013,"drought","RIL_084","dry",25040,"reproductive_vegetative_mass_ratio",1.57368421052632
2013,"drought","RIL_084","wet",15022,"reproductive_vegetative_mass_ratio",1.80701754385965
2013,"drought","RIL_084","wet",21043,"reproductive_vegetative_mass_ratio",2.32394366197183
2013,"drought","RIL_084","wet",24012,"reproductive_vegetative_mass_ratio",2.36538461538462
2013,"drought","RIL_085","dry",18063,"reproductive_vegetative_mass_ratio",0.0879120879120879
2013,"drought","RIL_085","dry",19070,"reproductive_vegetative_mass_ratio",NA
2013,"drought","RIL_085","dry",25054,"reproductive_vegetative_mass_ratio",0.0714285714285714
2013,"drought","RIL_085","wet",16086,"reproductive_vegetative_mass_ratio",0.0421052631578947
2013,"drought","RIL_085","wet",21055,"reproductive_vegetative_mass_ratio",0.0689655172413793
2013,"drought","RIL_085","wet",23070,"reproductive_vegetative_mass_ratio",0.0769230769230769
2013,"drought","RIL_086","dry",18027,"reproductive_vegetative_mass_ratio",1.80555555555556
2013,"drought","RIL_086","dry",20045,"reproductive_vegetative_mass_ratio",1.97744360902256
2013,"drought","RIL_086","dry",25014,"reproductive_vegetative_mass_ratio",1.61481481481481
2013,"drought","RIL_086","wet",16023,"reproductive_vegetative_mass_ratio",1.53846153846154
2013,"drought","RIL_086","wet",21013,"reproductive_vegetative_mass_ratio",1.48366013071895
2013,"drought","RIL_086","wet",24044,"reproductive_vegetative_mass_ratio",1.22388059701493
2013,"drought","RIL_087","dry",20061,"reproductive_vegetative_mass_ratio",0.036144578313253
2013,"drought","RIL_087","dry",25084,"reproductive_vegetative_mass_ratio",0.03125
2013,"drought","RIL_087","wet",16097,"reproductive_vegetative_mass_ratio",0.062992125984252
2013,"drought","RIL_087","wet",21084,"reproductive_vegetative_mass_ratio",0.0714285714285714
2013,"drought","RIL_087","wet",24060,"reproductive_vegetative_mass_ratio",0.0606060606060606
2013,"drought","RIL_089","dry",17024,"reproductive_vegetative_mass_ratio",1.65730337078652
2013,"drought","RIL_089","dry",20001,"reproductive_vegetative_mass_ratio",1.40462427745665
2013,"drought","RIL_089","dry",26008,"reproductive_vegetative_mass_ratio",1.6547619047619
2013,"drought","RIL_089","wet",16011,"reproductive_vegetative_mass_ratio",1.57432432432432
2013,"drought","RIL_089","wet",22008,"reproductive_vegetative_mass_ratio",1.68306010928962
2013,"drought","RIL_089","wet",24001,"reproductive_vegetative_mass_ratio",1.39705882352941
2013,"drought","RIL_090","dry",17064,"reproductive_vegetative_mass_ratio",1.67808219178082
2013,"drought","RIL_090","dry",19051,"reproductive_vegetative_mass_ratio",1.73333333333333
2013,"drought","RIL_090","dry",26056,"reproductive_vegetative_mass_ratio",0.958333333333333
2013,"drought","RIL_090","wet",16096,"reproductive_vegetative_mass_ratio",1.81282051282051
2013,"drought","RIL_090","wet",22056,"reproductive_vegetative_mass_ratio",1.76608187134503
2013,"drought","RIL_090","wet",23051,"reproductive_vegetative_mass_ratio",1.99115044247788
2013,"drought","RIL_091","dry",17055,"reproductive_vegetative_mass_ratio",1.23943661971831
2013,"drought","RIL_091","dry",20076,"reproductive_vegetative_mass_ratio",0.911111111111111
2013,"drought","RIL_091","dry",25057,"reproductive_vegetative_mass_ratio",1.72093023255814
2013,"drought","RIL_091","wet",16094,"reproductive_vegetative_mass_ratio",1.12389380530973
2013,"drought","RIL_091","wet",21057,"reproductive_vegetative_mass_ratio",1.14772727272727
2013,"drought","RIL_091","wet",24074,"reproductive_vegetative_mass_ratio",1.03125
2013,"drought","RIL_092","dry",18036,"reproductive_vegetative_mass_ratio",2.30612244897959
2013,"drought","RIL_092","dry",20012,"reproductive_vegetative_mass_ratio",0.918367346938776
2013,"drought","RIL_092","dry",26007,"reproductive_vegetative_mass_ratio",2.46666666666667
2013,"drought","RIL_092","wet",16009,"reproductive_vegetative_mass_ratio",2
2013,"drought","RIL_092","wet",22007,"reproductive_vegetative_mass_ratio",1.98198198198198
2013,"drought","RIL_092","wet",24011,"reproductive_vegetative_mass_ratio",1.93877551020408
2013,"drought","RIL_093","dry",18071,"reproductive_vegetative_mass_ratio",0.671428571428571
2013,"drought","RIL_093","dry",20066,"reproductive_vegetative_mass_ratio",1.39823008849558
2013,"drought","RIL_093","dry",25081,"reproductive_vegetative_mass_ratio",1.50877192982456
2013,"drought","RIL_093","wet",15071,"reproductive_vegetative_mass_ratio",1.25882352941176
2013,"drought","RIL_093","wet",21081,"reproductive_vegetative_mass_ratio",1.51376146788991
2013,"drought","RIL_093","wet",24075,"reproductive_vegetative_mass_ratio",2.08333333333333
2013,"drought","RIL_094","dry",17030,"reproductive_vegetative_mass_ratio",1.76086956521739
2013,"drought","RIL_094","dry",19020,"reproductive_vegetative_mass_ratio",0.845744680851064
2013,"drought","RIL_094","dry",25032,"reproductive_vegetative_mass_ratio",2.04
2013,"drought","RIL_094","wet",16016,"reproductive_vegetative_mass_ratio",1.61290322580645
2013,"drought","RIL_094","wet",21032,"reproductive_vegetative_mass_ratio",1.4
2013,"drought","RIL_094","wet",23020,"reproductive_vegetative_mass_ratio",1.34710743801653
2013,"drought","RIL_095","dry",18030,"reproductive_vegetative_mass_ratio",2.32
2013,"drought","RIL_095","dry",20007,"reproductive_vegetative_mass_ratio",2.17647058823529
2013,"drought","RIL_095","dry",26039,"reproductive_vegetative_mass_ratio",1.83333333333333
2013,"drought","RIL_095","wet",16042,"reproductive_vegetative_mass_ratio",1.7
2013,"drought","RIL_095","wet",22039,"reproductive_vegetative_mass_ratio",1.90277777777778
2013,"drought","RIL_096","dry",17079,"reproductive_vegetative_mass_ratio",2.10377358490566
2013,"drought","RIL_096","dry",20059,"reproductive_vegetative_mass_ratio",1.64655172413793
2013,"drought","RIL_096","dry",26092,"reproductive_vegetative_mass_ratio",1.88429752066116
2013,"drought","RIL_096","wet",16055,"reproductive_vegetative_mass_ratio",1.95348837209302
2013,"drought","RIL_096","wet",22093,"reproductive_vegetative_mass_ratio",2.4873417721519
2013,"drought","RIL_096","wet",24058,"reproductive_vegetative_mass_ratio",2.28260869565217
2013,"drought","RIL_098","dry",17022,"reproductive_vegetative_mass_ratio",0.902654867256637
2013,"drought","RIL_098","dry",20015,"reproductive_vegetative_mass_ratio",0.250980392156863
2013,"drought","RIL_098","dry",25020,"reproductive_vegetative_mass_ratio",0
2013,"drought","RIL_098","wet",16010,"reproductive_vegetative_mass_ratio",1.04721030042918
2013,"drought","RIL_098","wet",21020,"reproductive_vegetative_mass_ratio",0.969387755102041
2013,"drought","RIL_098","wet",24014,"reproductive_vegetative_mass_ratio",0.483516483516484
2013,"drought","RIL_099","dry",18031,"reproductive_vegetative_mass_ratio",1.91428571428571
2013,"drought","RIL_099","dry",19039,"reproductive_vegetative_mass_ratio",1.60839160839161
2013,"drought","RIL_099","dry",25011,"reproductive_vegetative_mass_ratio",1.92592592592593
2013,"drought","RIL_099","wet",16012,"reproductive_vegetative_mass_ratio",1.91780821917808
2013,"drought","RIL_099","wet",21011,"reproductive_vegetative_mass_ratio",1.36633663366337
2013,"drought","RIL_099","wet",23039,"reproductive_vegetative_mass_ratio",1.78861788617886
2013,"drought","RIL_100","dry",18029,"reproductive_vegetative_mass_ratio",1.77099236641221
2013,"drought","RIL_100","dry",19017,"reproductive_vegetative_mass_ratio",0.378109452736318
2013,"drought","RIL_100","dry",25019,"reproductive_vegetative_mass_ratio",1.75886524822695
2013,"drought","RIL_100","wet",15032,"reproductive_vegetative_mass_ratio",1.26351351351351
2013,"drought","RIL_100","wet",21019,"reproductive_vegetative_mass_ratio",1.49557522123894
2013,"drought","RIL_100","wet",23017,"reproductive_vegetative_mass_ratio",1.11111111111111
2013,"drought","RIL_101","dry",17008,"reproductive_vegetative_mass_ratio",1.52877697841727
2013,"drought","RIL_101","dry",19023,"reproductive_vegetative_mass_ratio",0.971264367816092
2013,"drought","RIL_101","dry",26012,"reproductive_vegetative_mass_ratio",1.46875
2013,"drought","RIL_101","wet",16046,"reproductive_vegetative_mass_ratio",1.45486111111111
2013,"drought","RIL_101","wet",22012,"reproductive_vegetative_mass_ratio",0.803191489361702
2013,"drought","RIL_101","wet",23023,"reproductive_vegetative_mass_ratio",1.27083333333333
2013,"drought","RIL_102","dry",18050,"reproductive_vegetative_mass_ratio",1.52112676056338
2013,"drought","RIL_102","dry",19059,"reproductive_vegetative_mass_ratio",0.41743119266055
2013,"drought","RIL_102","dry",26063,"reproductive_vegetative_mass_ratio",0.327272727272727
2013,"drought","RIL_102","wet",15060,"reproductive_vegetative_mass_ratio",0.678260869565217
2013,"drought","RIL_102","wet",22063,"reproductive_vegetative_mass_ratio",0.808510638297872
2013,"drought","RIL_102","wet",23059,"reproductive_vegetative_mass_ratio",1.77777777777778
2013,"drought","RIL_103","dry",19084,"reproductive_vegetative_mass_ratio",0.664
2013,"drought","RIL_103","dry",26089,"reproductive_vegetative_mass_ratio",1.10526315789474
2013,"drought","RIL_103","wet",16085,"reproductive_vegetative_mass_ratio",1.4746835443038
2013,"drought","RIL_103","wet",22090,"reproductive_vegetative_mass_ratio",0.962264150943396
2013,"drought","RIL_103","wet",23084,"reproductive_vegetative_mass_ratio",1.8
2013,"drought","RIL_104","dry",18037,"reproductive_vegetative_mass_ratio",1.13432835820896
2013,"drought","RIL_104","dry",20034,"reproductive_vegetative_mass_ratio",0.243276283618582
2013,"drought","RIL_104","dry",26021,"reproductive_vegetative_mass_ratio",1.41717791411043
2013,"drought","RIL_104","wet",15030,"reproductive_vegetative_mass_ratio",0.75
2013,"drought","RIL_104","wet",22021,"reproductive_vegetative_mass_ratio",1.04743083003953
2013,"drought","RIL_104","wet",24033,"reproductive_vegetative_mass_ratio",1.1812865497076
2013,"drought","RIL_105","dry",17049,"reproductive_vegetative_mass_ratio",1.46610169491525
2013,"drought","RIL_105","dry",17050,"reproductive_vegetative_mass_ratio",1.23595505617978
2013,"drought","RIL_105","dry",20052,"reproductive_vegetative_mass_ratio",1.8252427184466
2013,"drought","RIL_105","dry",26067,"reproductive_vegetative_mass_ratio",1.41818181818182
2013,"drought","RIL_105","wet",15048,"reproductive_vegetative_mass_ratio",1.6412213740458
2013,"drought","RIL_105","wet",22066,"reproductive_vegetative_mass_ratio",2
2013,"drought","RIL_105","wet",24051,"reproductive_vegetative_mass_ratio",2.86792452830189
2013,"drought","RIL_106","dry",17014,"reproductive_vegetative_mass_ratio",1.45070422535211
2013,"drought","RIL_106","dry",20028,"reproductive_vegetative_mass_ratio",1.66433566433566
2013,"drought","RIL_106","dry",25041,"reproductive_vegetative_mass_ratio",2.1025641025641
2013,"drought","RIL_106","wet",16008,"reproductive_vegetative_mass_ratio",1.45544554455446
2013,"drought","RIL_106","wet",21041,"reproductive_vegetative_mass_ratio",1.56603773584906
2013,"drought","RIL_106","wet",24027,"reproductive_vegetative_mass_ratio",NA
2013,"drought","RIL_107","dry",18068,"reproductive_vegetative_mass_ratio",1.57894736842105
2013,"drought","RIL_107","dry",19048,"reproductive_vegetative_mass_ratio",0.774193548387097
2013,"drought","RIL_107","dry",25076,"reproductive_vegetative_mass_ratio",1.36111111111111
2013,"drought","RIL_107","wet",15056,"reproductive_vegetative_mass_ratio",1
2013,"drought","RIL_107","wet",21076,"reproductive_vegetative_mass_ratio",1.16666666666667
2013,"drought","RIL_107","wet",23056,"reproductive_vegetative_mass_ratio",0.9125
2013,"drought","RIL_109","dry",18008,"reproductive_vegetative_mass_ratio",0.969924812030075
2013,"drought","RIL_109","dry",19041,"reproductive_vegetative_mass_ratio",0.301204819277108
2013,"drought","RIL_109","dry",26028,"reproductive_vegetative_mass_ratio",0.760869565217391
2013,"drought","RIL_109","wet",15011,"reproductive_vegetative_mass_ratio",0.629310344827586
2013,"drought","RIL_109","wet",22028,"reproductive_vegetative_mass_ratio",0.970731707317073
2013,"drought","RIL_109","wet",23041,"reproductive_vegetative_mass_ratio",0.929487179487179
2013,"drought","RIL_110","dry",17053,"reproductive_vegetative_mass_ratio",0.434782608695652
2013,"drought","RIL_110","dry",20050,"reproductive_vegetative_mass_ratio",0.215189873417722
2013,"drought","RIL_110","dry",26090,"reproductive_vegetative_mass_ratio",0.183908045977011
2013,"drought","RIL_110","wet",15066,"reproductive_vegetative_mass_ratio",0.125874125874126
2013,"drought","RIL_110","wet",22091,"reproductive_vegetative_mass_ratio",NA
2013,"drought","RIL_110","wet",24049,"reproductive_vegetative_mass_ratio",0.305263157894737
2013,"drought","RIL_112","dry",17056,"reproductive_vegetative_mass_ratio",0.305555555555556
2013,"drought","RIL_112","dry",20053,"reproductive_vegetative_mass_ratio",0.815217391304348
2013,"drought","RIL_112","dry",25056,"reproductive_vegetative_mass_ratio",2.54716981132075
2013,"drought","RIL_112","wet",15057,"reproductive_vegetative_mass_ratio",1.13821138211382
2013,"drought","RIL_112","wet",21056,"reproductive_vegetative_mass_ratio",1.22222222222222
2013,"drought","RIL_112","wet",24052,"reproductive_vegetative_mass_ratio",1.13684210526316
2013,"drought","RIL_113","dry",17061,"reproductive_vegetative_mass_ratio",1.40957446808511
2013,"drought","RIL_113","dry",20082,"reproductive_vegetative_mass_ratio",1.7816091954023
2013,"drought","RIL_113","dry",26059,"reproductive_vegetative_mass_ratio",1.46551724137931
2013,"drought","RIL_113","wet",16074,"reproductive_vegetative_mass_ratio",1.65161290322581
2013,"drought","RIL_113","wet",22059,"reproductive_vegetative_mass_ratio",1.1
2013,"drought","RIL_113","wet",24081,"reproductive_vegetative_mass_ratio",1.85185185185185
2013,"drought","RIL_114","dry",18025,"reproductive_vegetative_mass_ratio",0.806451612903226
2013,"drought","RIL_114","dry",20047,"reproductive_vegetative_mass_ratio",1.34558823529412
2013,"drought","RIL_114","dry",26048,"reproductive_vegetative_mass_ratio",0.34375
2013,"drought","RIL_114","wet",15034,"reproductive_vegetative_mass_ratio",0.929487179487179
2013,"drought","RIL_114","wet",22048,"reproductive_vegetative_mass_ratio",1.12621359223301
2013,"drought","RIL_114","wet",24046,"reproductive_vegetative_mass_ratio",0.767857142857143
2013,"drought","RIL_115","dry",19057,"reproductive_vegetative_mass_ratio",1.21052631578947
2013,"drought","RIL_115","dry",26052,"reproductive_vegetative_mass_ratio",1.65909090909091
2013,"drought","RIL_115","wet",15080,"reproductive_vegetative_mass_ratio",1.57333333333333
2013,"drought","RIL_115","wet",22052,"reproductive_vegetative_mass_ratio",1.71830985915493
2013,"drought","RIL_115","wet",23057,"reproductive_vegetative_mass_ratio",1.58139534883721
2013,"drought","RIL_116","dry",17054,"reproductive_vegetative_mass_ratio",2.02564102564103
2013,"drought","RIL_116","dry",20091,"reproductive_vegetative_mass_ratio",1.62732919254658
2013,"drought","RIL_116","dry",25068,"reproductive_vegetative_mass_ratio",2.16867469879518
2013,"drought","RIL_116","wet",15072,"reproductive_vegetative_mass_ratio",1.3741935483871
2013,"drought","RIL_116","wet",21068,"reproductive_vegetative_mass_ratio",1.99029126213592
2013,"drought","RIL_116","wet",24090,"reproductive_vegetative_mass_ratio",2.45263157894737
2013,"drought","RIL_117","dry",18028,"reproductive_vegetative_mass_ratio",1.9247311827957
2013,"drought","RIL_117","dry",20024,"reproductive_vegetative_mass_ratio",1.72297297297297
2013,"drought","RIL_117","dry",26035,"reproductive_vegetative_mass_ratio",1.01315789473684
2013,"drought","RIL_117","wet",15033,"reproductive_vegetative_mass_ratio",1.76106194690265
2013,"drought","RIL_117","wet",22035,"reproductive_vegetative_mass_ratio",1.30508474576271
2013,"drought","RIL_117","wet",24023,"reproductive_vegetative_mass_ratio",2.18918918918919
2013,"drought","RIL_118","dry",17025,"reproductive_vegetative_mass_ratio",1.69871794871795
2013,"drought","RIL_118","dry",20019,"reproductive_vegetative_mass_ratio",0.949275362318841
2013,"drought","RIL_118","dry",25033,"reproductive_vegetative_mass_ratio",2.07432432432432
2013,"drought","RIL_118","wet",15005,"reproductive_vegetative_mass_ratio",1.47202797202797
2013,"drought","RIL_118","wet",21033,"reproductive_vegetative_mass_ratio",1.7103825136612
2013,"drought","RIL_118","wet",24018,"reproductive_vegetative_mass_ratio",2.33879781420765
2013,"drought","RIL_119","dry",18035,"reproductive_vegetative_mass_ratio",1.03809523809524
2013,"drought","RIL_119","dry",19004,"reproductive_vegetative_mass_ratio",0.556179775280899
2013,"drought","RIL_119","dry",26045,"reproductive_vegetative_mass_ratio",0.352941176470588
2013,"drought","RIL_119","wet",16002,"reproductive_vegetative_mass_ratio",0.972602739726027
2013,"drought","RIL_119","wet",22045,"reproductive_vegetative_mass_ratio",NA
2013,"drought","RIL_119","wet",23004,"reproductive_vegetative_mass_ratio",1.60839160839161
2013,"drought","RIL_120","dry",17062,"reproductive_vegetative_mass_ratio",2
2013,"drought","RIL_120","dry",20088,"reproductive_vegetative_mass_ratio",1.79166666666667
2013,"drought","RIL_120","dry",25055,"reproductive_vegetative_mass_ratio",2.10714285714286
2013,"drought","RIL_120","wet",16071,"reproductive_vegetative_mass_ratio",1.71544715447154
2013,"drought","RIL_120","wet",21048,"reproductive_vegetative_mass_ratio",1.20858895705521
2013,"drought","RIL_120","wet",24087,"reproductive_vegetative_mass_ratio",2.24096385542169
2013,"drought","RIL_121","dry",18055,"reproductive_vegetative_mass_ratio",1.56779661016949
2013,"drought","RIL_121","dry",20094,"reproductive_vegetative_mass_ratio",2.07361963190184
2013,"drought","RIL_121","dry",25063,"reproductive_vegetative_mass_ratio",0.892857142857143
2013,"drought","RIL_121","wet",16073,"reproductive_vegetative_mass_ratio",1.696
2013,"drought","RIL_121","wet",21064,"reproductive_vegetative_mass_ratio",1.91176470588235
2013,"drought","RIL_121","wet",24094,"reproductive_vegetative_mass_ratio",1.8
2013,"drought","RIL_123","dry",18053,"reproductive_vegetative_mass_ratio",0.431818181818182
2013,"drought","RIL_123","dry",20069,"reproductive_vegetative_mass_ratio",0.466666666666667
2013,"drought","RIL_123","dry",25044,"reproductive_vegetative_mass_ratio",0.563106796116505
